number,value,datetime_start,datetime_complete,duration,params_atr_period,params_atr_stop_multiplier,params_atr_target_multiplier,params_ema_fast,params_ema_slow,params_min_atr_threshold,params_rsi_overbought,params_rsi_oversold,params_rsi_period,state
261,-inf,2025-11-12 21:07:37.389898,2025-11-12 21:07:39.329009,0 days 00:00:01.939111,15,1.8408895886437624,4.72853237574941,13,59,0.6804810217216446,68.2875611485366,24.059192848507255,14,COMPLETE
262,-inf,2025-11-12 21:07:39.330010,2025-11-12 21:07:41.334830,0 days 00:00:02.004820,11,2.277600127559355,3.708828851150522,9,75,0.703409330690821,72.75808916136575,31.392579128348206,15,COMPLETE
263,-inf,2025-11-12 21:07:41.335830,2025-11-12 21:07:43.376449,0 days 00:00:02.040619,19,1.6124093352492996,4.152750188667673,17,120,0.5896542748229017,76.59674682597387,22.922106003801076,18,COMPLETE
264,-inf,2025-11-12 21:07:43.376449,2025-11-12 21:07:45.310177,0 days 00:00:01.933728,13,2.336533841703747,4.918700169771944,15,95,0.6662547613984797,74.230947707461,21.008681534293732,16,COMPLETE
265,-inf,2025-11-12 21:07:45.310177,2025-11-12 21:07:47.362941,0 days 00:00:02.052764,12,1.9056039593406697,3.527233897388682,18,70,0.5448652204797396,79.11593602585934,26.77843014418113,17,COMPLETE
266,-inf,2025-11-12 21:07:47.363941,2025-11-12 21:07:49.471397,0 days 00:00:02.107456,14,1.7088782163310372,4.4934258783267405,12,67,0.16905009163178003,73.51208992683621,21.482090588309024,19,COMPLETE
267,-inf,2025-11-12 21:07:49.472398,2025-11-12 21:07:51.376866,0 days 00:00:01.904468,11,2.0630554794706706,4.1930573713481865,19,63,0.7202048793966984,70.9250414567123,23.417711049132425,20,COMPLETE
268,-inf,2025-11-12 21:07:51.377867,2025-11-12 21:07:53.432118,0 days 00:00:02.054251,10,1.7512491479207626,4.595113509427116,14,99,0.5135002261486677,76.89277536156851,24.49147854467911,12,COMPLETE
269,-inf,2025-11-12 21:07:53.433118,2025-11-12 21:07:55.490825,0 days 00:00:02.057707,13,1.5862822768312486,4.754456927133562,13,89,0.6180117258322838,68.89955034178708,25.121516044997875,18,COMPLETE
270,-inf,2025-11-12 21:07:55.491825,2025-11-12 21:07:57.526658,0 days 00:00:02.034833,12,1.6917207886180436,3.601188610587223,16,114,0.22667734155721933,74.50999228766624,27.992351931331445,19,COMPLETE
271,-inf,2025-11-12 21:07:57.527658,2025-11-12 21:07:59.434239,0 days 00:00:01.906581,14,1.5638450230193923,3.8867049501300657,18,72,0.313933180362139,70.21654385841673,27.37504306171706,17,COMPLETE
272,-inf,2025-11-12 21:07:59.435239,2025-11-12 21:08:01.371504,0 days 00:00:01.936265,15,1.6361468364972864,4.5353763552640824,12,118,0.3489116799875874,72.41559548370306,25.62717538596871,20,COMPLETE
273,-inf,2025-11-12 21:08:01.372505,2025-11-12 21:08:03.290933,0 days 00:00:01.918428,11,2.2446386960968505,3.9921396370657902,13,116,0.26854258361361527,67.89602203729234,20.21204998954965,18,COMPLETE
274,-inf,2025-11-12 21:08:03.291933,2025-11-12 21:08:05.227532,0 days 00:00:01.935599,12,2.1847466048748823,4.989632309836561,11,106,0.42836278075056566,66.9360714493351,31.77786164950856,12,COMPLETE
275,-inf,2025-11-12 21:08:05.228532,2025-11-12 21:08:07.110235,0 days 00:00:01.881703,10,2.3793375711850815,4.475484489731794,17,79,0.3013724392909126,75.72647923848088,26.562561395628023,15,COMPLETE
276,-inf,2025-11-12 21:08:07.111236,2025-11-12 21:08:09.148647,0 days 00:00:02.037411,17,1.7879745188822038,4.698815033992594,15,65,0.6915275936637219,73.9517918883,20.04246840824173,16,COMPLETE
277,-inf,2025-11-12 21:08:09.149647,2025-11-12 21:08:11.103352,0 days 00:00:01.953705,18,1.8877455432476726,4.665291814040856,10,74,0.4820787847288588,66.48006506183576,23.876566490019993,13,COMPLETE
278,-inf,2025-11-12 21:08:11.104352,2025-11-12 21:08:13.041313,0 days 00:00:01.936961,14,2.458779289428815,3.9204227369261493,9,109,0.40927117077513925,77.59474932544944,22.65792374219159,17,COMPLETE
279,-inf,2025-11-12 21:08:13.042313,2025-11-12 21:08:14.919080,0 days 00:00:01.876767,16,1.6596550090934428,4.852642496581547,14,69,0.37425797319133713,79.99363779367597,24.770939789519332,20,COMPLETE
280,-inf,2025-11-12 21:08:14.920079,2025-11-12 21:08:16.820073,0 days 00:00:01.899994,13,1.8180401375766129,3.1537376110939346,16,81,0.5268592283718736,74.78415316204372,22.210705414740175,19,COMPLETE
281,-inf,2025-11-12 21:08:16.821073,2025-11-12 21:08:18.742239,0 days 00:00:01.921166,10,1.9710389210967783,3.4702597433902764,19,51,0.5559621932641904,78.85700177264405,27.133741099314,18,COMPLETE
282,-inf,2025-11-12 21:08:18.743240,2025-11-12 21:08:20.669117,0 days 00:00:01.925877,11,1.72436606009781,4.782118139264788,12,101,0.4400018046180965,66.20983414277524,31.019531166270085,14,COMPLETE
283,-inf,2025-11-12 21:08:20.670117,2025-11-12 21:08:22.664866,0 days 00:00:01.994749,12,1.9357182492948513,4.302601585795271,11,61,0.24213965826775005,78.56288083131714,24.23151363833371,12,COMPLETE
284,-inf,2025-11-12 21:08:22.665865,2025-11-12 21:08:24.635284,0 days 00:00:01.969419,17,1.5391699140338981,4.452460325596669,12,54,0.3304031045155381,70.70218729726051,33.24850914035595,17,COMPLETE
285,-inf,2025-11-12 21:08:24.635284,2025-11-12 21:08:26.558196,0 days 00:00:01.922912,13,2.1400045938325127,3.0190590275719833,13,57,0.49244850564819975,77.2018970291463,23.155780362796254,20,COMPLETE
286,-inf,2025-11-12 21:08:26.558196,2025-11-12 21:08:28.481428,0 days 00:00:01.923232,15,1.8623654562961653,4.6319726645710375,8,112,0.6636080164184313,71.3099571249931,33.81537722186083,18,COMPLETE
287,-inf,2025-11-12 21:08:28.482428,2025-11-12 21:08:30.441901,0 days 00:00:01.959473,12,1.9128749164654777,3.7327165277468377,10,91,0.6332052972643805,72.98204530528814,32.74593657952429,16,COMPLETE
288,-inf,2025-11-12 21:08:30.442902,2025-11-12 21:08:32.528359,0 days 00:00:02.085457,14,1.5151400099188324,3.628702047640873,17,86,0.739302462398317,78.14886302885186,20.568676195289637,17,COMPLETE
289,-inf,2025-11-12 21:08:32.529359,2025-11-12 21:08:34.436191,0 days 00:00:01.906832,13,1.7343261864337023,3.8310750742601885,20,87,0.18972825230332285,76.47460299643058,23.64876990036582,20,COMPLETE
290,-inf,2025-11-12 21:08:34.436191,2025-11-12 21:08:36.711567,0 days 00:00:02.275376,11,1.992777132292791,3.2440772328940706,15,84,0.4683755018088149,69.78734529224629,28.44187229768786,19,COMPLETE
291,-inf,2025-11-12 21:08:36.711567,2025-11-12 21:08:38.672114,0 days 00:00:01.960547,10,2.021184710912332,4.565758266773105,14,118,0.28727546715589664,75.29525402639138,29.579676670655044,12,COMPLETE
292,-inf,2025-11-12 21:08:38.673114,2025-11-12 21:08:40.585024,0 days 00:00:01.911910,14,2.1108010349569284,4.93170609298444,16,105,0.2173214773412971,65.03932381897997,21.76005093797919,18,COMPLETE
293,-inf,2025-11-12 21:08:40.586024,2025-11-12 21:08:42.586701,0 days 00:00:02.000677,12,1.624175052299203,3.3214056197584307,13,77,0.13937501182712692,73.40030770766936,27.680219728494286,17,COMPLETE
294,-inf,2025-11-12 21:08:42.587702,2025-11-12 21:08:44.484667,0 days 00:00:01.896965,16,1.6019957071235844,4.886287024243128,18,103,0.592685414397212,74.41632887070607,25.23055600936442,16,COMPLETE
295,-inf,2025-11-12 21:08:44.484667,2025-11-12 21:08:46.443731,0 days 00:00:01.959064,15,1.6817875738175305,4.2270471278424235,9,115,0.5143550212758028,79.45265678107396,28.733114749350083,18,COMPLETE
296,-inf,2025-11-12 21:08:46.444731,2025-11-12 21:08:48.402711,0 days 00:00:01.957980,20,1.5605023970416292,4.399748175839417,11,94,0.4537587933464163,65.57044973621771,32.19804826888877,19,COMPLETE
297,-inf,2025-11-12 21:08:48.402711,2025-11-12 21:08:50.379850,0 days 00:00:01.977139,13,1.6557532450554007,4.119699845592912,12,55,0.7055068282572028,71.74284620491727,26.116998963176385,15,COMPLETE
298,-inf,2025-11-12 21:08:50.380850,2025-11-12 21:08:52.384483,0 days 00:00:02.003633,11,1.9483759634578195,3.4186241511578093,12,71,0.11475503866210718,73.93424226071231,22.430213975315336,12,COMPLETE
299,-inf,2025-11-12 21:08:52.384483,2025-11-12 21:08:54.318555,0 days 00:00:01.934072,10,2.162119770755585,3.5440669511691985,13,73,0.2613500893615454,77.73920925771216,23.000746849715963,20,COMPLETE
